url,7/19/2021,7/20/2021,2021-07-21,2021-07-22,2021-07-23
https://www.opentable.com/r/jeju-noodle-bar-new-york,0.0,0.0,,,
https://www.opentable.com/r/the-hamilton-new-york,0.0,0.0,,,
https://www.opentable.com/r/lupulo-new-york,0.0,0.0,,,
https://www.opentable.com/r/sushi-zo-new-york,0.0,0.0,,,
https://www.opentable.com/r/terra-wine-bar-new-york,20.0,20.0,,,
https://www.opentable.com/r/atla-new-york,0.0,0.0,,,
https://www.opentable.com/r/the-belfry-new-york,0.0,0.0,,,
https://www.opentable.com/r/burger-and-lobster-bryant-park-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/burger-and-lobster-bryant-park-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/burger-and-lobster-bryant-park-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/burger-and-lobster-bryant-park-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/up-unlimited-possibilities-new-york,0.0,0.0,,,
https://www.opentable.com/r/minnies-new-york,0.0,0.0,,,
https://www.opentable.com/r/juban-new-york,0.0,0.0,,,
https://www.opentable.com/r/cervos-new-york,0.0,0.0,,,
https://www.opentable.com/r/amici-ii-new-york,0.0,0.0,,,
https://www.opentable.com/r/lena-new-york,5.0,11.0,,,
https://www.opentable.com/r/mimmo-cucina-italiana-new-york,0.0,0.0,,,
https://www.opentable.com/r/the-ragtrader-new-york,0.0,0.0,,,
https://www.opentable.com/r/3-giovani-new-york,0.0,0.0,,,
https://www.opentable.com/r/the-ainsworth-east-village-new-york,3.0,3.0,,,
https://www.opentable.com/r/sorbillo-pizzeria-new-york,0.0,0.0,,,
https://www.opentable.com/r/doylers-37-new-york,0.0,0.0,,,
https://www.opentable.com/r/turkuaz-restaurant-new-york,0.0,0.0,,,
https://www.opentable.com/r/the-stinger-cocktail-bar-and-kitchen-new-york,0.0,0.0,,,
https://www.opentable.com/r/dynasty-dim-sum-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/dynasty-dim-sum-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/dynasty-dim-sum-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/dynasty-dim-sum-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/calle-dao-chelsea-new-york,0.0,0.0,,,
https://www.opentable.com/r/soho-park-hells-kitchen-new-york,0.0,0.0,,,
https://www.opentable.com/r/kiwi-cuba-new-york,0.0,0.0,,,
https://www.opentable.com/r/mifune-new-york,9.0,10.0,10.0,,
https://www.opentable.com/r/shochu-and-tapas-aya-new-york,0.0,0.0,,,
https://www.opentable.com/r/the-lobster-club-new-york,0.0,0.0,,,
https://www.opentable.com/r/wok-wok-nyc-new-york,0.0,0.0,,,
https://www.opentable.com/r/mezzanine-new-york,0.0,0.0,,,
https://www.opentable.com/r/yves-new-york,16.0,20.0,,,
https://www.opentable.com/r/the-wild-son-new-york,0.0,0.0,,,
https://www.opentable.com/r/street-taco-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/street-taco-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/street-taco-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/street-taco-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/eden-nyc-new-york,0.0,0.0,,,
https://www.opentable.com/r/hyacinths-haven-new-york,0.0,0.0,,,
https://www.opentable.com/r/abcv-new-york,0.0,0.0,,,
https://www.opentable.com/r/hanoi-house-new-york,0.0,0.0,,,
https://www.opentable.com/r/pig-bleecker-new-york,0.0,0.0,,,
https://www.opentable.com/r/the-flower-shop-new-york,0.0,0.0,,,
https://www.opentable.com/r/aria-west-village-new-york,16.0,13.0,,,
https://www.opentable.com/r/the-meatball-shop-west-village-new-york,0.0,0.0,,,
https://www.opentable.com/r/ichimura-new-york,0.0,0.0,,,
https://www.opentable.com/r/sushi-amane-new-york,0.0,0.0,,,
https://www.opentable.com/r/the-honeywell-new-york,0.0,0.0,,,
https://www.opentable.com/r/sushi-zo-midtown-new-york,0.0,0.0,,,
https://www.opentable.com/r/sushi-ishikawa-new-york,0.0,0.0,,,
https://www.opentable.com/r/te-new-york,0.0,0.0,,,
https://www.opentable.com/r/la-pecora-bianca-midtown-new-york,0.0,0.0,,,
https://www.opentable.com/r/kings-of-kobe-new-york,0.0,0.0,,,
https://www.opentable.com/r/sushi-katsuei-west-village-new-york,0.0,0.0,,,
https://www.opentable.com/r/kurant-wine-bar-and-kitchen-new-york,0.0,0.0,,,
https://www.opentable.com/r/the-spotted-cheetah-new-york,0.0,0.0,,,
https://www.opentable.com/r/tastings-social-presents-gaudir-new-york,0.0,0.0,,,
https://www.opentable.com/r/very-thai-new-york,0.0,0.0,,,
https://www.opentable.com/r/belly-chefs-counter-at-gansevoort-market-new-york,0.0,0.0,,,
https://www.opentable.com/r/mayanoki-new-york,0.0,0.0,,,
https://www.opentable.com/r/tbd-289-bleeker-new-york,24.0,21.0,33.0,38.0,30.0
https://www.opentable.com/r/tudor-city-steak-house-new-york,0.0,0.0,,,
https://www.opentable.com/r/char-sue-new-york,0.0,0.0,,,
https://www.opentable.com/r/adom-restaurant-bronx,0.0,0.0,,,
https://www.opentable.com/r/tagine-dining-gallery-new-york,0.0,0.0,,,
https://www.opentable.com/r/russ-and-daughters-new-york-2,0.0,0.0,,,
https://www.opentable.com/r/wats-on-your-plate-new-york,0.0,0.0,,,
https://www.opentable.com/r/avi-baruch-college-cafe-primar-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/avi-baruch-college-cafe-primar-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/avi-baruch-college-cafe-primar-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/avi-baruch-college-cafe-primar-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/cascade-cafe-incorporated-new-york,0.0,0.0,,,
https://www.opentable.com/r/tribeca-grand-hotel-new-york,0.0,0.0,,,
https://www.opentable.com/r/lunch-cafe-incorporated-new-york,0.0,0.0,,,
https://www.opentable.com/r/hot-bread-kitchen-new-york,0.0,0.0,,,
https://www.opentable.com/r/cafe-petisco-new-york,0.0,0.0,,,
https://www.opentable.com/r/golden-dragon-iii-new-york,0.0,0.0,,,
https://www.opentable.com/r/down-the-hatch-new-york,0.0,0.0,,,
https://www.opentable.com/r/new-asia-rest-new-york,0.0,0.0,,,
https://www.opentable.com/r/homemade-dumpling-new-york,0.0,0.0,,,
https://www.opentable.com/r/cafe-exchange-new-york,0.0,0.0,,,
https://www.opentable.com/r/quinto-centenario-bronx,0.0,0.0,,,
https://www.opentable.com/r/marilu-and-daisy-restaurant-new-york,0.0,0.0,,,
https://www.opentable.com/r/moon-house-chinese-restaurant-new-york,0.0,0.0,,,
https://www.opentable.com/r/tinys-diner-bronx,0.0,0.0,,,
https://www.opentable.com/r/ocafe-les-new-york,0.0,0.0,,,
https://www.opentable.com/r/burritos-y-mas-corp-new-york,0.0,0.0,,,
https://www.opentable.com/r/molly-wee-pub-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/molly-wee-pub-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/molly-wee-pub-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/molly-wee-pub-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/crotona-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/bay-ridge-diner-new-york,0.0,0.0,,,
https://www.opentable.com/r/gigi-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/nygiselebnb-new-york,0.0,0.0,,,
https://www.opentable.com/r/fu-sing-chinese-restaurant-new-york,0.0,0.0,,,
https://www.opentable.com/r/gotan-new-york,0.0,0.0,,,
https://www.opentable.com/r/milk-and-honey-new-york,0.0,0.0,,,
https://www.opentable.com/r/an-beal-bocht-cafe-bronx,0.0,0.0,,,
https://www.opentable.com/r/amelia-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/amelia-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/amelia-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/amelia-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/la-mageoire-restaurant-new-york,0.0,0.0,,,
https://www.opentable.com/r/west-side-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/cafe-angelique-new-york,0.0,0.0,,,
https://www.opentable.com/r/wing-cong-i-kitchen-new-york,0.0,0.0,,,
https://www.opentable.com/r/ikhofi-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/harlem-gourmet-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/oliviero-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/peter-mcmanus-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/the-kati-roll-new-york,0.0,0.0,,,
https://www.opentable.com/r/the-kati-roll-new-york,0.0,0.0,,,
https://www.opentable.com/r/jin-ramen-new-york-2,0.0,0.0,,,
https://www.opentable.com/r/soho-park-new-york,0.0,0.0,,,
https://www.opentable.com/r/caracol-cafe-corp-new-york,0.0,0.0,,,
https://www.opentable.com/r/pig-n-whistle-on-2nd-new-york,0.0,0.0,,,
https://www.opentable.com/r/ocean-chinese-restaurant-new-york,0.0,0.0,,,
https://www.opentable.com/r/el-paso-centroamericano-restaurant-new-york,0.0,0.0,,,
https://www.opentable.com/r/cafe-au-lait-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/abacky-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/abacky-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/abacky-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/abacky-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/m-star-cafe-incorporated-new-york,0.0,0.0,,,
https://www.opentable.com/r/cafe-45-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/garden-of-eden-new-york,0.0,0.0,,,
https://www.opentable.com/r/printon-56-new-york,0.0,0.0,,,
https://www.opentable.com/r/food-in-motion-new-york,0.0,0.0,,,
https://www.opentable.com/r/empanadas-monumental-new-york,0.0,0.0,,,
https://www.opentable.com/r/marche-madison-new-york,0.0,0.0,,,
https://www.opentable.com/r/tum-and-yum-new-york,0.0,0.0,,,
https://www.opentable.com/r/312-w-58-st-coliseum-new-york,0.0,0.0,,,
https://www.opentable.com/r/the-worth-cafe-inc-new-york,0.0,0.0,,,
https://www.opentable.com/r/hide-chan-new-york,0.0,0.0,,,
https://www.opentable.com/r/time-sqaure-diner-new-york,0.0,0.0,,,
https://www.opentable.com/r/francois-payards-bakery-new-york,0.0,0.0,,,
https://www.opentable.com/r/midtown-food-and-beverage-new-york,0.0,0.0,,,
https://www.opentable.com/r/jimbos-hamburger-new-york,0.0,0.0,,,
https://www.opentable.com/r/sugar-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/jacob-resturant-new-york,0.0,0.0,,,
https://www.opentable.com/r/noodle-village-corp-new-york,0.0,0.0,,,
https://www.opentable.com/r/wara-wara-japanese-restaurant-new-york,0.0,0.0,,,
https://www.opentable.com/r/avenue-diner-new-york,0.0,0.0,,,
https://www.opentable.com/r/cafe-gitane-office-new-york,0.0,0.0,,,
https://www.opentable.com/r/cafe-regular-new-york,0.0,0.0,,,
https://www.opentable.com/r/europan-pizza-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/alex-s-cafe-and-deli-new-york,0.0,0.0,,,
https://www.opentable.com/r/farinella-new-york,0.0,0.0,,,
https://www.opentable.com/r/aaa-ichiban-new-york,0.0,0.0,,,
https://www.opentable.com/r/star-on-18th-diner-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/pita-express-new-york,0.0,0.0,,,
https://www.opentable.com/r/lucid-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/downtown-kitchen-new-york,0.0,0.0,,,
https://www.opentable.com/r/peace-chinese-reataurant-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/sit-and-wonder-new-york,0.0,0.0,,,
https://www.opentable.com/r/cafe-one-new-york,0.0,0.0,,,
https://www.opentable.com/r/a-taste-of-seafood-express-new-york,0.0,0.0,,,
https://www.opentable.com/r/no-1-chinese-restaurant-bronx,0.0,0.0,,,
https://www.opentable.com/r/viet-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/macaron-cafe-new-york-2,0.0,0.0,,,
https://www.opentable.com/r/168-first-ave-resturant-ltd-new-york,0.0,0.0,,,
https://www.opentable.com/r/cabalito-new-york,0.0,0.0,,,
https://www.opentable.com/r/125-mi-casa-restaurant-corporation-new-york,0.0,0.0,,,
https://www.opentable.com/r/cafe-55-new-york,0.0,0.0,,,
https://www.opentable.com/r/3rd-avenue-fish-and-deli-inc-bronx,0.0,0.0,,,
https://www.opentable.com/r/landing-waffles-and-dinges-new-york,0.0,0.0,,,
https://www.opentable.com/r/roll-and-noodle-new-york,0.0,0.0,,,
https://www.opentable.com/r/vittles-new-york,0.0,0.0,,,
https://www.opentable.com/r/gourmet-garage-new-york,0.0,0.0,,,
https://www.opentable.com/r/double-dragon-new-york,0.0,0.0,,,
https://www.opentable.com/r/294-columbus-restaurant-corporation-new-york,0.0,0.0,,,
https://www.opentable.com/r/taste-buds-new-york,0.0,0.0,,,
https://www.opentable.com/r/amused-new-york,0.0,0.0,,,
https://www.opentable.com/r/cafe-grumpy-new-york,0.0,0.0,,,
https://www.opentable.com/r/midtown-eatery-inc-new-york,0.0,0.0,,,
https://www.opentable.com/r/el-nuevo-tina-restaurant-corporation-new-york,0.0,0.0,,,
https://www.opentable.com/r/pascalou-new-york,0.0,0.0,,,
https://www.opentable.com/r/charlies-place-new-york,0.0,0.0,,,
https://www.opentable.com/r/flor-de-broadway-new-york,0.0,0.0,,,
https://www.opentable.com/r/entertaining-ideas-inc-new-york,0.0,0.0,,,
https://www.opentable.com/r/indian-tampura-new-york,0.0,0.0,,,
https://www.opentable.com/r/cafe-forant-new-york,0.0,0.0,,,
https://www.opentable.com/r/antique-cafe-and-bakery-new-york,0.0,0.0,,,
https://www.opentable.com/r/cafe-mofongo-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/poke-spot-the-new-york,0.0,0.0,,,
https://www.opentable.com/r/cafe-eighty-eight-incorporated-new-york,0.0,0.0,,,
https://www.opentable.com/r/motorino-uws-new-york,0.0,0.0,,,
https://www.opentable.com/r/crepes-on-columbus-new-york,0.0,0.0,,,
https://www.opentable.com/r/crepe-corner-new-york,0.0,0.0,,,
https://www.opentable.com/r/splendid-china-new-york,0.0,0.0,,,
https://www.opentable.com/r/david-ziff-cooking-inc-new-york,0.0,0.0,,,
https://www.opentable.com/r/caffe-ciello-new-york,0.0,0.0,,,
https://www.opentable.com/r/lepoard-restaurant-incorporated-new-york,0.0,0.0,,,
https://www.opentable.com/r/jochy-cafe-corporation-new-york,0.0,0.0,,,
https://www.opentable.com/r/green-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/pasta-shop-new-york,0.0,0.0,,,
https://www.opentable.com/r/worldwide-events-ltd-new-york,0.0,0.0,,,
https://www.opentable.com/r/taqueria-guadalupe-new-york,0.0,0.0,,,
https://www.opentable.com/r/berkli-parc-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/cozy-soup-and-burger-incorporated-new-york,0.0,0.0,,,
https://www.opentable.com/r/sweet-life-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/sweet-life-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/sweet-life-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/sweet-life-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/market-cafe-incorporated-new-york,0.0,0.0,,,
https://www.opentable.com/r/market-cafe-incorporated-new-york,0.0,0.0,,,
https://www.opentable.com/r/robbins-wolfe-eventeurs-new-york,0.0,0.0,,,
https://www.opentable.com/r/robbins-wolfe-eventeurs-new-york,0.0,0.0,,,
https://www.opentable.com/r/bo-ky-new-york,0.0,0.0,,,
https://www.opentable.com/r/bo-ky-new-york,0.0,0.0,,,
https://www.opentable.com/r/rinconcito-tepeyac-bronx,0.0,0.0,,,
https://www.opentable.com/r/rinconcito-tepeyac-bronx,0.0,0.0,,,
https://www.opentable.com/r/effys-cafe-west-new-york,0.0,0.0,,,
https://www.opentable.com/r/effys-cafe-west-new-york,0.0,0.0,,,
https://www.opentable.com/r/square-diner-corporation-new-york,0.0,0.0,,,
https://www.opentable.com/r/square-diner-corporation-new-york,0.0,0.0,,,
https://www.opentable.com/r/ocean-dragon-new-york,0.0,0.0,,,
https://www.opentable.com/r/ocean-dragon-new-york,0.0,0.0,,,
https://www.opentable.com/r/gourmet-wok-new-york,0.0,0.0,,,
https://www.opentable.com/r/gourmet-wok-new-york,0.0,0.0,,,
https://www.opentable.com/r/the-country-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/the-country-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/kava-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/kava-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/morton-williams-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/morton-williams-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/bennys-burritos-new-york,0.0,0.0,,,
https://www.opentable.com/r/bennys-burritos-new-york,0.0,0.0,,,
https://www.opentable.com/r/epicure-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/bus-stop-new-york,0.0,0.0,,,
https://www.opentable.com/r/cloisters-deli-incorporated-new-york,0.0,0.0,,,
https://www.opentable.com/r/court-deli-bronx,0.0,0.0,,,
https://www.opentable.com/r/milon-restaurant-new-york,0.0,,,,
https://www.opentable.com/r/hu-kitchen-new-york-2,0.0,,,,
https://www.opentable.com/r/fraiche-maxx-new-york,0.0,,,,
https://www.opentable.com/r/freddys-soul-caribbean-restaurant-incorporated-new-york,0.0,,,,
https://www.opentable.com/r/peacefood-cafe-inc-new-york,0.0,,,,
https://www.opentable.com/r/stage-door-deli-iii-new-york,0.0,,,,
https://www.opentable.com/r/cafe-del-sol-incorporated-new-york,0.0,,,,
https://www.opentable.com/r/cafe-inc-cycle-new-york,0.0,,,,
https://www.opentable.com/r/108-mini-cafe-new-york,0.0,,,,
https://www.opentable.com/r/miyabi-sushi-new-york,0.0,,,,
https://www.opentable.com/r/ihop-new-york-3,0.0,,0.0,0.0,
https://www.opentable.com/r/margies-red-rose-diner-new-york,0.0,,,,
https://www.opentable.com/r/lower-east-side-coffee-shop-new-york,0.0,,,,
https://www.opentable.com/r/448-foodcourt-new-york,0.0,,,,
https://www.opentable.com/r/dumpling-man-new-york,0.0,0.0,,,
https://www.opentable.com/r/st-cloud-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/st-cloud-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/st-cloud-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/st-cloud-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/doodleys-pop-up-bistro-new-york,0.0,0.0,,,
https://www.opentable.com/r/mamas-pizza-new-york,0.0,0.0,,,
https://www.opentable.com/r/taiwan-pork-chop-house-new-york,0.0,0.0,,,
https://www.opentable.com/r/hideaway-seaport-new-york,0.0,0.0,,,
https://www.opentable.com/r/5c-cafe-and-cultural-center-new-york,0.0,0.0,,,
https://www.opentable.com/r/tabata-noodle-restaurant-new-york,0.0,0.0,,,
https://www.opentable.com/r/nuyorican-poets-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/parlay-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/otafuku-new-york,0.0,0.0,,,
https://www.opentable.com/r/saloon-new-york,0.0,0.0,,,
https://www.opentable.com/r/51-news-cafe-llc-new-york,0.0,0.0,,,
https://www.opentable.com/r/happy-world-restaurant-new-york,0.0,0.0,,,
https://www.opentable.com/r/classy-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/food-trends-new-york,0.0,0.0,,,
https://www.opentable.com/r/long-xin-restaurant-new-york,0.0,0.0,,,
https://www.opentable.com/r/shiraz-nyc-inc-new-york,0.0,0.0,,,
https://www.opentable.com/r/pitopia-new-york,0.0,0.0,,,
https://www.opentable.com/r/maison-kayser-new-york-2,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/sushi-dojo-new-york,0.0,0.0,,,
https://www.opentable.com/r/pasticceria-rocco-new-york,0.0,0.0,,,
https://www.opentable.com/r/orion-diner-and-grill-new-york,0.0,0.0,,,
https://www.opentable.com/r/restaurant-san-cristobal-new-york,0.0,0.0,,,
https://www.opentable.com/r/green-kitchen-new-york,0.0,0.0,,,
https://www.opentable.com/r/galaxy-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/2026-china-king-new-york,0.0,0.0,,,
https://www.opentable.com/r/new-fresh-tortillas-new-york,0.0,0.0,,,
https://www.opentable.com/r/xiang-dragon-new-york,0.0,0.0,,,
https://www.opentable.com/r/may-wah-fast-food-new-york,0.0,0.0,,,
https://www.opentable.com/r/shiraz-nyc-inc-new-york-2,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/king-chef-new-york,0.0,0.0,,,
https://www.opentable.com/r/glorious-food-inc-new-york-2,0.0,0.0,,,
https://www.opentable.com/r/106-gourmet-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/ramen-takumi-new-york-2,0.0,0.0,,,
https://www.opentable.com/r/new-kam-lai-chinese-rest-new-york,0.0,0.0,,,
https://www.opentable.com/r/violet-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/mels-burger-bar-new-york,0.0,0.0,,,
https://www.opentable.com/r/il-cafe-latte-new-york,0.0,0.0,,,
https://www.opentable.com/r/hk-lounge-new-york,0.0,0.0,,,
https://www.opentable.com/r/cold-cut-city-gourmet-bronx,0.0,0.0,,,
https://www.opentable.com/r/cafe-au-bon-gout-new-york,0.0,0.0,,,
https://www.opentable.com/r/cafe-pushkin-new-york,0.0,0.0,,,
https://www.opentable.com/r/fika-new-york-2,0.0,0.0,,,
https://www.opentable.com/r/king-garden-restaurant-new-york,0.0,0.0,,,
https://www.opentable.com/r/cafe-130-water-inc-new-york,0.0,0.0,,,
https://www.opentable.com/r/island-cafe-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/island-cafe-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/island-cafe-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/island-cafe-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/bread-new-york,0.0,0.0,,,
https://www.opentable.com/r/yangs-happy-wok-new-york,0.0,0.0,,,
https://www.opentable.com/r/open-kitchen-new-york-2,0.0,0.0,,,
https://www.opentable.com/r/11th-st-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/thai-at-lex-new-york,0.0,0.0,,,
https://www.opentable.com/r/ihop-bronx-2,0.0,0.0,,,
https://www.opentable.com/r/good-health-natural-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/flight-151-new-york,0.0,0.0,,,
https://www.opentable.com/r/pomodoro-pizza-new-york,0.0,0.0,,,
https://www.opentable.com/r/moscow-on-hudson-new-york,0.0,0.0,,,
https://www.opentable.com/r/art-bar-new-york,0.0,0.0,,,
https://www.opentable.com/r/lorenzo-maria-s-kitchen-new-york,0.0,0.0,,,
https://www.opentable.com/r/roti-plus-new-york,0.0,0.0,,,
https://www.opentable.com/r/rabbits-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/central-kitchen-new-york,0.0,0.0,,,
https://www.opentable.com/r/murray-hill-diner-new-york,0.0,0.0,,,
https://www.opentable.com/r/corkys-rest-bronx,0.0,0.0,,,
https://www.opentable.com/r/macchiato-3-cafe-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/buzz-cafe-nyc-new-york,0.0,0.0,,,
https://www.opentable.com/r/x-caffe-limited-new-york,0.0,0.0,,,
https://www.opentable.com/r/zervean-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/tasty-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/cafe-on-broadway-new-york,0.0,0.0,,,
https://www.opentable.com/r/udon-west-new-york-2,0.0,0.0,,,
https://www.opentable.com/r/b-and-j-riverdale-restaurant-bronx,0.0,0.0,,,
https://www.opentable.com/r/antique-cafe-new-york,0.0,0.0,,,
https://www.opentable.com/r/ny-rainbow-cafe-corporation-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/ny-rainbow-cafe-corporation-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/tajin-new-york,0.0,0.0,,,
https://www.opentable.com/r/salt-and-pepper-new-york,0.0,0.0,,,
https://www.opentable.com/r/adventure-cafe-llc-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/la-essencia-restaurant-new-york,0.0,0.0,,,
https://www.opentable.com/r/back-stage-eatery-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/back-stage-eatery-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/back-stage-eatery-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/back-stage-eatery-new-york,0.0,0.0,0.0,0.0,
https://www.opentable.com/r/josie-woods-pub-new-york,0.0,0.0,,,
https://www.opentable.com/r/wing-hing-restaurant-new-york,0.0,0.0,,,
https://www.opentable.com/r/melissas-gourmet-new-york,0.0,0.0,,,
https://www.opentable.com/r/pera-mediterranean-brasserie-new-york,7.0,,58.0,49.0,30.0
https://www.opentable.com/r/almond-new-york,40.0,,35.0,53.0,57.0
https://www.opentable.com/r/essex-new-york,44.0,,57.0,61.0,66.0
https://www.opentable.com/ben-and-jacks-steakhouse-44th-street,20.0,,72.0,65.0,48.0
https://www.opentable.com/r/bobby-vans-steakhouse-broad-street-new-york,10.0,,11.0,,
https://www.opentable.com/papatzul,4.0,2.0,9.0,10.0,8.0
https://www.opentable.com/osteria-laguna,16.0,,21.0,23.0,19.0
https://www.opentable.com/giorgios-of-gramercy,11.0,,25.0,22.0,32.0
https://www.opentable.com/benjamin-steakhouse,45.0,,104.0,109.0,72.0
https://www.opentable.com/r/bobby-vans-steakhouse-54th-street-new-york,9.0,,7.0,7.0,7.0
https://www.opentable.com/r/russian-tea-room-nyc-new-york,15.0,82.0,66.0,77.0,61.0
https://www.opentable.com/r/russian-tea-room-nyc-new-york,15.0,82.0,66.0,77.0,59.0
https://www.opentable.com/b-cafe,17.0,,12.0,20.0,19.0
https://www.opentable.com/r/gyu-kaku-midtown-new-york,59.0,,,,65.0
https://www.opentable.com/r/porter-house-bar-and-grill-new-york,27.0,,32.0,38.0,33.0
https://www.opentable.com/r/gyu-kaku-east-village-new-york,57.0,,,,79.0
https://www.opentable.com/r/bocca-di-bacco-theatre-district-45th-st-new-york,10.0,,2.0,6.0,13.0
https://www.opentable.com/r/bobby-vans-park-avenue-the-original-new-york,9.0,,21.0,22.0,
https://www.opentable.com/r/bobby-vans-grill-50th-street-new-york,7.0,,8.0,4.0,
https://www.opentable.com/papillon-bistro-and-bar,5.0,,14.0,14.0,
https://www.opentable.com/scalini-fedeli-new-york,15.0,,17.0,14.0,13.0
https://www.opentable.com/r/montebello-ristorante-italiano-new-york,7.0,,16.0,20.0,14.0
https://www.opentable.com/r/smith-and-wollensky-new-york,26.0,,64.0,74.0,78.0
https://www.opentable.com/r/quality-meats-new-york,104.0,,80.0,100.0,108.0
https://www.opentable.com/r/cafe-dalsace-new-york,42.0,,59.0,,
https://www.opentable.com/r/kellari-taverna-new-york,13.0,,42.0,41.0,27.0
https://www.opentable.com/barbounia,103.0,197.0,157.0,162.0,130.0
