name,url,is_member,promoted,price_tier,review_count,overall,food,service,ambience,value,noise,pct_recommended,neighborhood,cuisines,dining_style,dress_code,chef,tags,primary_cuisine,sanitizing,distancing,ppe,screening
Sofrito NYC restaurant,https://www.opentable.com/sofrito-nyc?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,1059 Reviews,4.4,4.5,4.4,4.6,4.3,Moderate,89,Harlem,"Latin / Spanish, Bar / Lounge / Bottle Service, Spanish",Casual Elegant,Business Casual,,"Bar/Lounge, Beer, Cocktails, Corkage Fee, Counter Seating, Dancing, Entertainment, Full Bar, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, View, Weekend Brunch, Wheelchair Access, Wine",Latin / Spanish,,,,
"Gyu-Kaku - New York, NY | Times Square restaurant",https://www.opentable.com/r/gyu-kaku-times-square-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,1698 Reviews,4.7,4.7,4.6,4.5,4.6,Moderate,94,Theater District / Times Square,"Japanese, Barbecue, Tapas / Small Plates",Casual Dining,Casual Dress,Japanese,"Bar/Lounge, Beer, Full Bar, Happy Hour, Late Night, Non-Smoking, Private Room, Takeout",Japanese,1,1,1,1
Ted's Montana Grill - NYC restaurant,https://www.opentable.com/teds-montana-grill-nyc?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,1364 Reviews,4.5,4.4,4.7,4.3,4.1,Quiet,100,Midtown West,"American, Steakhouse, Burgers",Casual Dining,Business Casual,,"Bar/Lounge, Beer, Counter Seating, Delivery, Full Bar, Gluten-free Menu, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Wheelchair Access, Wine",American,1,1,1,1
Sparks Steak House restaurant,https://www.opentable.com/sparks-steak-house?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,3503 Reviews,4.7,4.7,4.7,4.6,4.3,Moderate,92,Midtown East,"Steakhouse, Seafood",Casual Elegant,Business Casual,,"Banquet, Bar/Lounge, Beer, Cafe, Full Bar, Late Night, Non-Smoking, Private Room, Wheelchair Access, Wine",Steakhouse,,,,
Fuji Sushi restaurant,https://www.opentable.com/fuji-sushi?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,169 Reviews,4.7,4.4,4.8,3.7,4.3,Moderate,100,Columbus Circle,"Sushi, Japanese",Casual Dining,Casual Dress,,"Bar Dining, Bar/Lounge, Beer, Delivery, Takeout, Wheelchair Access, Wine",Sushi,,,,
Wolfgang's Steak House - Times Square restaurant,https://www.opentable.com/wolfgangs-steak-house-times-square?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,2640 Reviews,4.6,4.6,4.6,4.5,4.2,Moderate,94,Theater District / Times Square,"American, Steakhouse",Casual Dining,Casual Dress,Amiro Cruz,"Banquet, Bar/Lounge, Beer, Cafe, Cocktails, Delivery, Full Bar, Gender Neutral Restroom, Non-Smoking, Private Room, Takeout, Wheelchair Access, Wine",American,1,1,1,1
Azalea restaurant,https://www.opentable.com/azalea?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,1322 Reviews,4.3,4.2,4.4,4.1,4.0,Moderate,87,Midtown West,"Italian, Mediterranean",Casual Elegant,Casual Dress,Alejandro Bautista,"Beer, Cafe, Cocktails, Counter Seating, Delivery, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Outdoor dining, Patio/Outdoor Dining, Takeout, Wheelchair Access, Wine",Italian,1,1,1,1
Sushi Yasaka restaurant,https://www.opentable.com/sushi-yasaka?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,2179 Reviews,4.8,4.8,4.7,4.1,4.6,Moderate,96,Upper West Side,"Japanese, Sushi, Japanese Speciality",Casual Dining,Casual Dress,,"Beer, Delivery, Gluten-free Menu, Kosher, Takeout, Wine",Japanese,1,1,1,1
Asuka Sushi restaurant,https://www.opentable.com/asuka-sushi?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,470 Reviews,4.7,4.6,4.7,4.4,4.7,Moderate,100,Chelsea,"Japanese, Sushi, Thai",Casual Elegant,Casual Dress,Mr Yip,"Banquet, Bar Dining, Bar/Lounge, Beer, Chef's Table, Counter Seating, Entertainment, Full Bar, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Private Room, View, Wheelchair Access, Wine",Japanese,,,,
STK - NYC - Midtown restaurant,https://www.opentable.com/r/stk-nyc-midtown-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,5136 Reviews,4.2,4.3,4.2,4.3,3.8,Moderate,73,Midtown West,"Steakhouse, American, Contemporary American",Casual Elegant,Smart Casual,Andrew Del Vecchio,"Banquet, Bar/Lounge, Beer, Cafe, Cocktails, Corkage Fee, Counter Seating, Dancing, Delivery, Entertainment, Fireplace, Full Bar, Happy Hour, Late Night, Outdoor dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Steakhouse,1,0,0,1
Pera Soho restaurant,https://www.opentable.com/r/pera-soho-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,1169 Reviews,4.4,4.3,4.1,4.5,4.1,Moderate,83,SoHo,"Mediterranean, Turkish, Greek",Casual Dining,Smart Casual,Jesse Olguin and Sezai Celikbas,"Banquet, Bar/Lounge, Beer, BYO Wine, Cocktails, Corkage Fee, Delivery, Full Bar, Happy Hour, Non-Smoking, Outdoor dining, Outdoor Smoking Area, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Mediterranean,1,1,1,1
San Marino Restaurant - Soho restaurant,https://www.opentable.com/r/san-marino-restaurant-soho-new-york?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,372 Reviews,4.5,4.4,4.5,4.5,4.4,Moderate,100,SoHo,"Italian, Wine Bar",Fine Dining,Casual Dress,Vinfrid Nucci.,"Banquet, Bar/Lounge, Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Gluten-free Menu, Happy Hour, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Wheelchair Access, Wine",Italian,1,1,1,1
Connolly's Pub and Restaurant - 45th restaurant,https://www.opentable.com/connollys-pub-and-restaurant-45th?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,553 Reviews,4.6,4.4,4.4,4.4,4.3,Moderate,100,Midtown West,"American, Irish, Continental",Casual Dining,Business Casual,Winston Hernandez,"Banquet, Bar Dining, Bar/Lounge, Beer, Counter Seating, Delivery, Entertainment, Fireplace, Full Bar, Happy Hour, Late Night, Non-Smoking, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",American,,,,
Valbella Midtown restaurant,https://www.opentable.com/valbella-midtown?corrid=ff10692a-5b5d-4279-b394-c1ed14d941d5&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,630 Reviews,4.6,4.6,4.6,4.6,4.1,Moderate,92,Midtown East,Italian,Casual Elegant,Business Casual,,"Bar/Lounge, Beer, Cocktails, Counter Seating, Fireplace, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Outdoor dining, Outdoor Smoking Area, Patio/Outdoor Dining, Private Room, Takeout, Wheelchair Access, Wine",Italian,1,1,1,1
