url,earliest
https://www.opentable.com/r/incas-grill-peruvian-cuisine-staten-island-2,11/8/2016
https://www.opentable.com/bocelli-ristorante,1/29/2016
https://www.opentable.com/the-stone-house-at-clove-lakes-ny,11/23/2014
https://www.opentable.com/r/taste-of-india-ii-staten-island,8/10/2013
https://www.opentable.com/lorenzos-restaurant-bar-and-caberet-hilton-garden-inn-si,5/6/2012
https://www.opentable.com/angelinas-ristorante-staten-island,4/7/2011
https://www.opentable.com/r/navy-pier-prime-staten-island,10/3/2020
https://www.opentable.com/r/mimmos-brick-oven-pizza-staten-island,
https://www.opentable.com/r/ohenrys-publick-house-staten-island,9/11/2020
https://www.opentable.com/r/tito-banditos-pine-hill,2/13/2020
https://www.opentable.com/r/flour-and-oak-staten-island,12/31/2019
https://www.opentable.com/r/mountain-fusion-inc-staten-island,2/11/2020
https://www.opentable.com/r/marmar-restaurant-staten-island,5/18/2019
https://www.opentable.com/r/panini-grill-staten-island,3/9/2019
https://www.opentable.com/r/philam-kusina-staten-island,11/3/2017
https://www.opentable.com/r/vinum-wine-bar-and-restauarant-staten-island,10/18/2017
https://www.opentable.com/r/bin-5-staten-island,12/13/2018
https://www.opentable.com/r/maizal-restaurant-staten-island,9/16/2017
https://www.opentable.com/r/aunt-butchies-of-brooklyn-staten-island,11/2/2018
https://www.opentable.com/r/michaels-martinis-and-meatballs-staten-island,1/16/2015
https://www.opentable.com/r/brunos-bakery-and-restaurant-staten-island,3/14/2014
https://www.opentable.com/south-fin-grill,11/19/2005
