name,url,is_member,promoted,price_tier,review_count,overall,food,service,ambience,value,noise,pct_recommended,neighborhood,cuisines,dining_style,dress_code,chef,tags,primary_cuisine,sanitizing,distancing,ppe,screening
NOMO Kitchen restaurant,https://www.opentable.com/nomo-kitchen?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$50 and over,1291 Reviews,4.3,4.3,4.0,4.6,4.0,Moderate,88,SoHo,"American, Global, International",Casual Elegant,Smart Casual,,"Bar/Lounge, Beer, Cocktails, Corkage Fee, Delivery, Full Bar, Gender Neutral Restroom, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",American,1,1,0,1
Del Frisco's Double Eagle Steakhouse - New York City restaurant,https://www.opentable.com/r/del-friscos-double-eagle-steak-house-new-york-city-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,10489 Reviews,4.6,4.6,4.7,4.6,4.2,Moderate,89,Midtown West,Steakhouse,Fine Dining,Smart Casual,Guillaume Thivet,"Banquet, Bar/Lounge, Beer, Cocktails, Counter Seating, Full Bar, Gluten-free Menu, Late Night, Non-Smoking, Private Room, Takeout, Wheelchair Access, Wine",Steakhouse,1,1,0,1
Max Brenner - Union Square restaurant,https://www.opentable.com/max-brenner-union-square?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,7984 Reviews,4.6,4.5,4.4,4.4,4.4,Moderate,91,Union Square,"Comfort Food, Dessert, Contemporary American",Casual Dining,Casual Dress,,"Beer, Cocktails, Full Bar, Late Night, Non-Smoking, Weekend Brunch, Wheelchair Access, Wine",Comfort Food,1,1,1,1
Sojourn Restaurant restaurant,https://www.opentable.com/r/sojourn-restaurant-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,1699 Reviews,4.6,4.5,4.5,4.3,4.3,Moderate,100,Upper East Side,"Contemporary American, Global, International, Tapas / Small Plates",Casual Elegant,Smart Casual,Peter Petti,"Banquet, Bar/Lounge, Beer, Chef's Table, Cocktails, Corkage Fee, Delivery, Entertainment, Full Bar, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Takeout, Weekend Brunch, Wheelchair Access, Wine",Contemporary American,,,,
Charlie Palmer Steak NYC restaurant,https://www.opentable.com/r/charlie-palmer-steak-nyc-new-york-3?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,4192 Reviews,4.6,4.6,4.6,4.6,4.3,Moderate,91,Theater District / Times Square,"American, Contemporary American",Fine Dining,Business Casual,Executive Chef Harold Moore,"Banquet, Bar/Lounge, Beer, Cafe, Cocktails, Counter Seating, Full Bar, Gender Neutral Restroom, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, View, Wheelchair Access, Wine",American,1,1,1,1
Locanda Verde restaurant,https://www.opentable.com/locanda-verde?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,2307 Reviews,4.7,4.7,4.5,4.6,4.2,Moderate,89,TriBeCa - Downtown,Italian,Casual Dining,Smart Casual,Andrew Carmellini,"Banquet, Bar Dining, Beer, Cafe, Cocktails, Corkage Fee, Full Bar, Non-Smoking, Outdoor dining, Private Room, Weekend Brunch, Wheelchair Access, Wine",Italian,,,,
Brick Lane Curry House restaurant,https://www.opentable.com/r/brick-lane-curry-house-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,488 Reviews,4.2,4.4,4.1,3.3,3.8,Quiet,100,East Village,"Indian, British, Contemporary Indian",Casual Dining,Casual Dress,Sati Sharma,"Bar/Lounge, Beer, BYO Liquor, BYO Wine, Entertainment, Gluten-free Menu, Late Night, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, View, Wheelchair Access, Wine",Indian,,,,
Ruth's Chris Steak House - New York City - Midtown restaurant,https://www.opentable.com/ruths-chris-steak-house-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,5401 Reviews,4.7,4.7,4.6,4.5,4.5,Quiet,91,Theater District / Times Square,"Steakhouse, Steak, Seafood",Fine Dining,Business Casual,Joseph Lopez,"Banquet, Bar/Lounge, Beer, Cocktails, Corkage Fee, Counter Seating, Delivery, Full Bar, Gluten-free Menu, Happy Hour, Late Night, Non-Smoking, Private Room, Takeout, Wheelchair Access, Wine",Steakhouse,1,1,1,1
Carmine's - 91st Street - NYC restaurant,https://www.opentable.com/carmines-91st-street-nyc?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,6565 Reviews,4.5,4.6,4.5,4.4,4.4,Moderate,90,Upper West Side,"Italian, Contemporary Italian, Regional Italian (Sardinia)",Casual Dining,Casual Dress,Joe Delgado,"Banquet, Bar/Lounge, Beer, Cafe, Cocktails, Corkage Fee, Delivery, Full Bar, Gluten-free Menu, Non-Smoking, Outdoor dining, Patio/Outdoor Dining, Private Room, Takeout, Wheelchair Access, Wine",Italian,1,1,1,1
Oda House - Upper East Side restaurant,https://www.opentable.com/r/oda-house-upper-east-side-new-york-2?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,198 Reviews,4.6,4.6,4.3,4.3,4.3,Moderate,92,Upper East Side,"Georgian, Mediterranean, Russian",Casual Dining,Casual Dress,Maia Acquaviva,"Banquet, Beer, Cocktails, Delivery, Full Bar, Gluten-free Menu, Happy Hour, Outdoor dining, Private Room, Takeout, Weekend Brunch, Wheelchair Access, Wine",Georgian,1,1,1,1
queensyard restaurant,https://www.opentable.com/r/queensyard-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$31 to $50,83 Reviews,4.4,4.3,4.3,4.6,4.0,Moderate,100,Hudson Yards,"Contemporary American, Contemporary British",Casual Elegant,Smart Casual,Brian Yurko,"Banquet, Bar/Lounge, Beer, Cocktails, Corkage Fee, Full Bar, Gender Neutral Restroom, Gluten-free Menu, Non-Smoking, View, Weekend Brunch, Wheelchair Access, Wine",Contemporary American,1,1,1,1
Spanish Diner at Mercado Little Spain restaurant,https://www.opentable.com/r/spanish-diner-at-mercado-little-spain-new-york?corrid=fc658e81-6b98-40f1-9397-295ff43762f2&avt=eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjoxLCJuIjowfQ&p=1&sd=2021-07-20T20%3A00%3A00,1,0,$30 and under,218 Reviews,4.5,4.5,4.4,4.5,4.2,Moderate,92,Hudson Yards,Spanish,Casual Dining,Business Casual,,,Spanish,,,,
